Year,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Total_Returns_NextYear,Pacea_ALPI_Anomaly,npi_mean_NovMar,oni_mean_DecFeb,npgo_mean_DecFeb,ao_mean_DecMar,pdo_mean_DecMar,pdo_mean_MaySep,sss_mayaug,River_Alagnak,River_Egegik,River_Igushik,River_Kvichak,River_Naknek,River_Nushagak,River_Ugashik,River_Wood
1981,8756831.23788455,0.0,0.0,4312.6812768789,0.0,0.0,393.054530019736,788791.185962141,4461321.03890039,0.0,0.0,0.0,1950161.36885234,1547265.50798596,0.0,0.0,4586.40037681834,4.17165116617971e-09,0.0,4660805.78651175,5.09,1004.438,26.37333333333333,-0.53494929,-0.5375,0.985,0.862,31.60312337306008,0,0,0,0,1,0,0,0
1982,4660805.78651175,0.0,0.0,2.54582198918803e-09,0.0,0.0,8951.03736957542,490173.614719831,2456927.56797946,24291.8103872053,0.0,9730.53469787976,145843.809275599,1520143.70354494,4743.7085372534,0.0,0.0,0.0,0.0,3308264.24841943,-3.21,1010.602,26.64,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,31.6152804075782,0,0,0,0,1,0,0,0
1983,3308264.24841943,0.0,0.0,4.44805988809255e-09,0.0,0.0,802.916020299968,1389278.69305605,949602.276928467,74909.3558277383,0.0,5950.05547355815,631141.112529188,242958.828581967,10680.3978572139,0.0,4.448061347446871e-09,2940.61214493954,0.0,3876353.26508531,6.69,1003.46,28.766666666666666,0.2813847666666667,-0.01175,0.815,1.406,31.75786072460573,0,0,0,0,1,0,0,0
1984,3876353.26508531,0.0,0.0,4.304210734677421e-09,4.29943877997752e-09,0.0,4917.33409049559,1059832.78749073,1322933.66374814,2206.20497897251,0.0,17348.8027243797,761179.388082813,704090.227885294,1393.6299949372,0.0,958.34263840655,1492.88345113526,0.0,4237309.74564934,1.68,1006.28,26.01333333333333,-0.1640481899999999,-0.3995,1.4825,0.116,31.80035350571817,0,0,0,0,1,0,0,0
1985,4237309.74564934,0.0,0.0,3.92535217117661e-09,0.0,0.0,5105.33506505373,772537.977071174,1633506.24524206,5049.53193367545,0.0,5872.94093030295,1344991.40531127,464176.512182224,3.92536200726632e-09,0.0,6069.79791356745,3.92535217117661e-09,0.0,3991315.64847112,-1.64,1010.006,25.64333333333333,0.170517743,-0.81225,0.3725,0.002,31.674259449119,0,0,0,0,1,0,0,0
1986,3991315.64847112,0.0,0.0,2.11579322499994e-09,0.0,0.0,2.09802809616507e-09,163880.66985914,2360631.38894305,11988.3240167792,0.0,0.0,592812.200351995,860503.654356352,2.1125490756234603e-09,0.0,2.1143973752199503e-09,1499.41094379123,0.0,2319010.0767258,5.2,1004.794,26.156666666666663,-1.2994893666666667,-0.87225,1.13,0.46,31.78162238135267,0,0,0,0,1,0,0,0
1987,2319010.0767258,2.4619197993349903e-09,2.4719352892394702e-09,2.4739708989432203e-09,2.4771536636289903e-09,0.0,248.558936247438,179535.997593239,941344.981516507,18750.7398995883,0.0,7908.84844690364,225871.890081394,943847.476752327,1501.58349958441,0.0,2.4719352892394702e-09,0.0,0.0,1962972.63390798,3.62,1005.968,27.80333333333333,0.3326573833333333,-1.07675,1.4975,1.086,31.528236524382635,0,0,0,0,1,0,0,0
1988,1962972.63390798,0.0,2.19363797918319e-09,2.19270795798612e-09,2.19154216935289e-09,0.0,2109.99172521108,513736.30260592,556011.897523401,27630.3945395189,0.0,30951.3491785531,351039.263127891,477076.065000036,4417.3702074374,0.0,2.19363797918319e-09,2.19270795798612e-09,0.0,3669831.2953558,1.21,1008.134,27.406666666666663,0.8647857866666667,-0.383,0.5325,-0.286,31.48124515476512,0,0,0,0,1,0,0,0
1989,3669831.2953558,0.0,4.4019029894151404e-09,1525.85751511716,4.40655697028222e-09,0.0,7751.94956985668,828787.4423946,827818.965545254,5897.07966071996,682.944487002935,31776.9365899887,1575843.643555,382132.657386267,7613.81865197156,4.38139055612178e-09,4.4019029894151404e-09,4.40241057894449e-09,0.0,8300331.60069112,-2.68,1011.742,24.93,0.90987403,2.3985,-1.0175,-0.0859999999999999,31.32763057680272,0,0,0,0,1,0,0,0
1990,8300331.60069112,0.0,2660.29076009113,5554.80522024779,3713.35292534463,0.0,4.66391148194813e-09,1858983.82544858,3274444.93950671,12059.872515101,0.0,2489.48075273992,1612753.36439599,1527671.6691663,4.69604611841654e-09,0.0,4.6867550021817514e-09,4.69211563959503e-09,0.0,9754424.63249577,-0.87,1010.906,26.686666666666667,-0.0613260966666666,1.68725,-0.76,-0.314,31.69971599151839,0,0,0,0,1,0,0,0
1991,9754424.63249577,0.0,3.84666147682797e-09,14665.4043633362,3.84801524508228e-09,0.0,0.0,369590.255973837,6684278.94040582,54935.1287849712,0.0,2471.6078581962,1219364.52692957,1407689.14807708,1429.62010294494,0.0,3.84666147682797e-09,3.849029291687681e-09,0.0,5222906.78506534,0.45,1011.244,27.036666666666665,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,31.505268965194475,0,0,0,0,1,0,0,0
1992,5222906.78506534,0.0,4.53622268192115e-09,4.54538171886551e-09,3069.00806257965,0.0,1191.78261996315,354737.962299196,1244917.68044809,439131.494950736,0.0,31753.3720465885,616859.469851407,2484591.1239052,37992.4878351525,0.0,4.53622268192115e-09,8662.40304640931,0.0,5577184.76242053,2.14,1006.456,28.363333333333333,-0.05881037,1.06725,0.04,1.056,31.42808303548329,0,0,0,0,1,0,0,0
1993,5577184.76242053,0.0,0.0,5.1011050368597e-09,0.0,0.0,5.1013857153651414e-09,360910.259530495,1120895.25967834,119538.615473596,742.804516925869,4535.82924553982,780077.429791028,3148639.66224016,41844.9019444225,0.0,5.101099460074931e-09,5.1011050368597e-09,0.0,3700808.24107306,-0.94,1008.754,26.82333333333333,-2.2754968,1.5175,0.0775,1.686,31.46903316298528,0,0,0,0,1,0,0,0
1994,3700808.24107306,0.0,2264.59366585635,4.9350779860145506e-09,4.93529470970089e-09,0.0,11436.8045496153,659726.896789352,819386.622423112,18881.1758009103,0.0,54894.243808705,1406718.53377192,716195.400841927,11303.9694216425,0.0,4.94563246899153e-09,4.9350779860145506e-09,0.0,3440141.64410542,-0.63,1010.356,26.8,-1.9444107,0.15675,0.53,-0.53,31.59085414658731,0,0,0,0,1,0,0,0
1995,3440141.64410542,0.0,5.9856512860562705e-09,5.985644637788321e-09,5.98563726835333e-09,0.0,0.0,451505.364261898,911101.43911156,5.98563726835333e-09,0.0,2602.94848009323,1531081.46027709,537975.151982086,3330.34368086552,0.0,2544.93631180144,5.985644637788321e-09,0.0,4662460.92704385,1.59,1008.562,27.66333333333333,-1.02555351,0.6405000000000001,-0.65,0.806,31.3801078725217,0,0,0,0,1,0,0,0
1996,4662460.92704385,0.0,0.0,5617.72139403374,3.20761446136988e-09,0.0,122.458983367356,158742.824990435,3533615.67343824,5004.68315999176,0.0,487.368950568816,139216.171176085,819654.02495112,3.20761446136988e-09,0.0,3.207484584576e-09,3.20860702006069e-09,0.0,1910810.19559492,0.86,1007.772,25.84,-0.49204,-1.16175,0.8275,0.642,31.49750472538507,0,0,0,0,1,0,0,0
1997,1910810.19559492,0.0,5.91638827912211e-05,0.0004411458049333,5.42097799245421e-05,0.0,4949.92304783206,352180.965215156,751849.023652494,62714.2797372862,0.0,14445.3446731611,282464.847354202,424425.078576968,16163.599681504,1617.12580764688,0.003685071449263,0.0036090758302614,0.0,2365116.31779293,0.49,1008.67,26.23333333333333,-1.3694127,0.2004999999999999,0.2725,1.94,31.624789593824698,0,0,0,0,1,0,0,0
1998,2365116.31779293,0.0,0.0,2.2756828923896603e-09,0.0,0.0,8708.22546704754,504530.827538531,1121937.80794475,11956.2940814238,0.0,17068.5759627323,430638.544022847,265278.323726966,1458.44290294777,0.0,3539.27614568075,1.5171219282595e-09,0.0,4701483.59042714,4.58,1005.478,28.87333333333333,0.8962181933333333,-0.64725,1.2125,-1.068,31.431184370126296,0,0,0,0,1,0,0,0
1999,4701483.59042714,0.0,0.0,0.0,0.0,0.0,1386.14270256819,2425255.49962354,758141.952572327,24034.424789617,0.0,502.139468440963,730718.838285128,761444.592985505,3.53154189970363e-09,0.0,3.53187341267416e-09,3.53145950888567e-09,0.0,3967486.10829848,0.13,1009.446,25.21333333333333,1.38527183,0.1132499999999999,-1.0275,-2.122,31.67090238030277,0,0,0,0,1,0,0,0
2000,3967486.10829848,0.0,0.0,0.0,282.69982189466,0.0,0.0,340634.566103316,3130745.32811901,1696.19893137005,0.0,0.0,117753.99951469,376373.315808193,0.0,0.0,2.08469981908446e-09,2.08468311887446e-09,0.0,5991184.94059195,0.26,1008.446,25.11,1.5269583,0.7345,-1.515,-1.218,31.34106679460896,0,0,0,0,1,0,0,0
2001,5991184.94059195,0.0,0.0,1330.83506201483,0.0,0.0,1064.66804961309,97471.4974381258,5591154.33758177,68798.0960919868,2.4760115396748703e-09,6840.81230471444,49654.1915278732,172127.945770709,2742.55676513604,0.0,1.8489531359335702e-09,1.8486529195512502e-09,0.0,2813597.65747736,1.5,1007.084,25.98333333333333,2.660991533333333,-1.4055,0.015,-1.642,31.62734210313256,0,0,0,0,1,0,0,0
2002,2813597.65747736,0.0,256.538071936721,0.0,0.0,0.0,0.0,595642.300287036,899635.540323144,107358.681417431,0.0,1475.2079336621,825499.876103832,379239.654670222,3335.43734638006,1.2348126928192102e-09,897.883251779759,256.538071937956,0.0,4861853.11575964,-0.37,1009.196,26.52,2.0203324,0.56625,-1.08,-0.658,31.835213461918617,0,0,0,0,1,0,0,0
2003,4861853.11575964,0.0,0.0,0.0,0.0,0.0,2965.7954579216,713059.888060236,1957153.56816868,15456.4920248888,1.48095673603862e-09,7565.74140766307,553804.860296737,1604686.5529708,2675.55197780762,0.0,4484.66539490221,1.47925990964558e-09,0.0,4066709.7034055,2.8,1005.066,27.56,1.86609866,-0.25075,1.315,0.124,31.29076632456993,0,0,0,0,1,0,0,0
2004,4066709.7034055,0.0,0.0,317.203918591903,0.0,0.0,0.0,1207028.86475426,1388588.21598085,17915.9922454029,0.0,3.7248717353751795e-09,707967.121693687,742520.172936702,2229.29097956638,0.0,3.73628209790541e-09,3.73779370162624e-09,142.840896422819,8765371.00629132,2.83,1008.564,27.0,0.38554044,-0.65775,-0.3775,0.16,31.535762359846885,0,0,0,0,1,0,0,0
2005,8765371.00629132,0.0,0.0,349.796757149409,0.0,0.0,48568.9280272866,484233.355316322,6824908.77785729,14886.7267398488,0.0,10587.7927433843,453896.901675349,927938.727174682,2.69184976413538e-09,0.0,2.69142243599772e-09,2.69137713459147e-09,0.0,5342241.08539432,0.9,1008.15,27.293333333333333,-1.5064687166666668,-0.25825,-0.025,0.182,31.446986433285385,0,0,0,0,1,0,0,0
2006,5342241.08539432,0.0,0.0,2.664582521746e-09,2.66434844201575e-09,0.0,8942.05890315605,1471105.54402306,2926493.29707033,79276.5599842448,0.0,1829.33528582607,396239.388226401,454432.117698953,1095.36719985757,0.0,1732.04980263171,1095.36719985757,0.0,8438491.67331394,0.37,1010.108,25.90333333333333,-1.04372476,-1.0085,0.02,-0.432,31.60625827134545,0,0,0,0,1,0,0,0
2007,8438491.67331394,0.0,0.0,0.0,0.0,0.0,0.0,3692037.19254309,3683675.67809876,50778.7321105377,0.0,3.2523510136595103e-09,250688.439937161,761311.630624377,3.2481012929768e-09,0.0,3.24933567384722e-09,4.87202007907332e-09,0.0,9129940.88360124,0.55,1009.826,27.316666666666663,-0.1777491063333333,1.04775,-0.73,-0.162,31.794008518332863,0,0,0,0,1,0,0,0
2008,9129940.88360124,0.0,0.0,3.31964912707174e-09,3.3197771016641503e-09,0.0,36671.9471639673,986911.336899318,7549811.97513243,93383.7818237125,3419.83801343614,3321.20069968272,247183.187289724,209237.616578944,3.3197771016641503e-09,0.0,3.31960550140945e-09,3.31964912707174e-09,0.0,4912919.86145329,-1.1,1009.304,25.12333333333333,0.8532889033333333,0.7909999999999999,-1.2725,-1.83,31.23010551395701,0,0,0,0,1,0,0,0
2009,4912919.86145329,0.0,0.0,0.0,0.0,0.0,50441.6959960496,1302924.7710825,1652172.79248148,279025.578953312,0.0,10574.3937923708,979063.191611649,615269.014273872,21791.888214921,0.0,1656.53504713167,0.0,0.0,5436897.89957308,-3.96,1013.466,25.916666666666664,0.66514552,0.22425,-1.74,-0.584,31.84560984995828,0,0,0,0,1,0,0,0
2010,5436897.89957308,0.0,0.0,3.1292679787364903e-09,3.12891804776962e-09,0.0,17540.5492511427,1657238.27752978,2255794.84990553,15654.8697244098,0.0,18821.2318274557,801427.187885937,665454.380787849,4966.55266096474,0.0,3.13013392158974e-09,0.0,0.0,5520113.23060935,4.08,1006.49,28.136666666666667,1.6738658666666666,-2.6745,-0.0925,-1.524,31.85752287195689,0,0,0,0,1,0,0,0
2011,5520113.23060935,0.0,0.0,994.304026039052,2.5724277755458e-09,0.0,23086.8952629586,1861894.7592203,1928248.1182961,24685.0016809943,0.0,14339.3566796502,717671.066216282,947784.836860407,1408.89236661134,0.0,2.5751982991952503e-09,5.14710702204239e-09,0.0,3322918.24103737,-0.62,1011.132,25.306666666666665,0.3997249266666667,-0.32875,-1.645,-1.782,31.665613395064625,0,0,0,0,1,0,0,0
2012,3322918.24103737,0.0,0.0,88.5176538030227,2.8673864307024e-09,0.0,5414.94606410369,580269.339447724,1539525.30509873,33266.2823208704,0.0,13079.8672665994,645374.19922285,499064.361536709,4193.92073025483,0.0,88.5176538015897,2552.98404192116,0.0,3074881.62181673,0.27,1010.324,25.83333333333333,0.471165961,0.7505000000000001,-1.815,-2.348,31.83025782143892,0,0,0,0,1,0,0,0
2013,3074881.62181673,0.0,0.0,0.0,6.2249426699545e-09,0.0,97716.5203821839,457482.250275066,1595287.09776143,31151.7599223674,1168.68067510237,5755.89118549514,360751.128044291,524183.911495455,1305.01065664423,0.0,5.19385712674028e-09,79.3714186846922,0.0,5323139.58615782,-0.12,1010.312,26.35333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,31.74731499401491,0,0,0,0,1,0,0,0
2014,5323139.58615782,0.0,0.0,92.5766612269604,0.0,0.0,82430.9719808517,3220884.81102264,889893.760937098,6352.10549736133,0.0,37968.6170904447,396535.760607245,688888.40569972,92.5766612269613,0.0,3.30356609787662e-09,3.30273817841806e-09,0.0,6090439.2308988,-0.57,1009.804,26.326666666666668,-0.7239368633333333,0.439,-0.4325,0.468,31.63939226919145,0,0,0,0,1,0,0,0
2015,6090439.2308988,0.0,0.0,0.146667309239618,0.0,0.0,11744.1874034647,2215738.1961411,2291356.32159083,564.225943894506,0.0,41339.2104996921,1371746.63567862,157949.862102662,0.0,0.0,0.444871231533825,0.0,0.0,5037024.12725553,0.34,1007.862,27.27,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,31.53939086287769,0,0,0,0,1,0,0,0
2016,5037024.12725553,0.0,0.0,0.0,0.0,0.0,61369.2371595384,2391536.69757651,1311129.43620946,1563.22080998603,0.0,5726.83584812014,864071.633804588,399926.542961783,1700.52288553154,0.0,4.46012556820811e-09,4.4599679813838806e-09,0.0,5975665.3718311,4.13,1006.588,29.130000000000003,0.0258715233333333,0.0627499999999999,0.9725,0.322,31.77866458181125,0,0,0,0,1,0,0,0
2017,5975665.3718311,0.0,0.0,0.0,0.0,0.0,32824.0604752215,2742095.40731836,2012814.04076256,74.8001811999521,0.0,0.0,616529.709870026,571249.201549187,0.0,0.0,12.7592534856341,65.3924210575608,0.0,6926059.98137954,-2.51,1010.256,26.356666666666666,-0.81415251,1.10825,0.1575,-0.1,31.667139850445647,0,0,0,0,1,0,0,0
2018,6926059.98137954,0.0,0.0,0.0,0.0,0.0,38702.0433879735,2955137.99571068,3315114.73473893,14097.7979561833,33.7973504178099,2345.8814222317,228371.816337202,369747.824559052,1967.88346495126,0.0,0.0,540.206451913087,0.0,8824530.43537306,-2.2,1012.978,25.793333333333333,-2.1559666666666666,-0.292,-0.1149999999999999,-0.342,31.545427187165217,0,0,0,0,1,0,0,0
2019,8824530.43537306,0.0,0.0,0.0,0.0,0.0,1204.8765382774,5261676.35124055,3159370.45466244,3882.08591054486,0.0,0.682850196278848,240535.02321217,157853.499999327,0.0,0.0,0.0,7.46095955579481,0.0,10102211.9555226,1.25,1009.398,27.47,-1.5390468766666667,0.6655000000000001,-0.4175,0.166,31.46749196123721,0,0,0,0,1,0,0,0
2020,10102211.9555226,0.0,0.0,0.0,0.0,0.0,57139.7096595429,2594704.99174196,7055600.98661271,4.72688738450373e-09,0.0,4.727859086497281e-09,282087.101260346,112679.166248016,0.0,0.0,4.727181838231e-09,0.0,0.0,7180305.8740961,-2.05,1011.762,27.22,-2.1876051333333333,2.22225,-1.16,-0.914,31.71672009710056,0,0,0,0,1,0,0,0
2021,7180305.8740961,1.04788125193027e-06,1.04708052401707e-06,1.04684090911392e-06,1.04663566694277e-06,1.04514645911746e-06,27602.5403693829,4186127.64537654,2014709.36927467,67852.5864278524,1.04514645911746e-06,7239.53814802814,423070.269489096,437104.72217669,16599.202823376,1.04788125193027e-06,1.04708052401707e-06,1.04684090911392e-06,1.04663566694277e-06,6455406.80334971,0.67,1010.636,25.65333333333333,-1.0642314366666668,-0.8255,-1.09,-1.754,31.832994930779755,0,0,0,0,1,0,0,0
2022,6455406.80334971,1.03925154039532e-06,1.03883369823699e-06,1.03877062938045e-06,1.03876874747849e-06,1.03921204705777e-06,2534.02638492711,2699792.58287044,2634429.63616971,5293.19036153207,1.03921204705777e-06,4078.60559904086,783505.218792184,325060.983701741,1.03876874747849e-06,1.03925154039532e-06,712.559459749792,1.03877062938045e-06,1.03876874747849e-06,6895356.03057185,-0.47,1010.524,25.746666666666663,-1.8655508666666665,0.72375,-2.1725,-2.174,31.794433230784403,0,0,0,0,1,0,0,0
2023,6895356.03057185,1.01470948456441e-06,1.01388610849974e-06,1.01372357436902e-06,1.01377852423525e-06,1.01454135268338e-06,34446.7134139708,1164266.39693437,4610666.95964864,86803.2629054407,1.01454135268338e-06,1364.76049122777,242830.219729831,754343.910381116,0.0027132352834261,1.01470948456441e-06,633.804344894233,1.01372357436902e-06,1.01377852423525e-06,3160468.81052516,0.4238333333333333,1011.92,26.063333333333333,-1.9729653666666669,-0.37825,-1.8875,-2.586,31.93395661596042,0,0,0,0,1,0,0,0
1963,452397.672366743,0.0,1.41751423537394e-08,39869.8037515951,1.24801752135747e-08,0.0,34662.9019428623,4.97704998202916e-07,311993.271078413,1.26013419591392e-08,0.0,1.26109200527051e-07,65871.6955931703,3.91415684377897e-08,0.0,0.0,0.0,0.0,0.0,266354.879314094,2.32,1007.466,26.00333333333333,-0.2092234233333333,-1.25475,-0.06,-0.58,31.64945122733045,0,0,0,0,0,1,0,0
1964,266354.879314094,0.0,6980.33021072146,51365.8478159364,3.027314953495,0.0,6.75690486047293e-08,1.24579769110065e-07,1.42572418069264e-07,5.419737359325391e-09,0.0,0.0,169010.846296801,38994.8276753415,0.0,0.0,0.0,0.0,0.0,582186.381791021,0.74,1009.076,27.33,0.6354695033333334,-0.4815,0.0725,-1.456,31.80659727552044,0,0,0,0,0,1,0,0
1965,582186.381791021,0.0,11313.9376373916,51758.969050146,3589.19552440438,0.0,1451.00248237438,210435.634814627,213741.414127932,601.631835053041,0.0,0.0,47669.842108658,41624.7542104351,0.0,0.0,0.0,0.0,0.0,411584.841890866,-1.62,1009.884,25.78,-0.7087546033333333,-1.07025,-0.5875,-0.202,31.792252405365904,0,0,0,0,0,1,0,0
1966,411584.841890866,0.0,2.12858520545382e-08,19633.7410940758,2.46844334672247e-08,0.0,0.0004597334423827,30.8085589248334,22240.4808150426,2224.92367394788,0.0,0.0,166547.305970813,188106.892863916,0.0,0.0,12800.6884543664,0.0,0.0,139628.992514339,-1.88,1011.274,27.813333333333333,-0.8769983533333334,-1.3545,-0.4625,-0.258,31.76825843640228,0,0,0,0,0,1,0,0
1967,139628.992514339,0.0,13963.9895890665,40442.4877793856,10664.7888798476,0.0,1.20028433400669e-07,1.47336812787502e-07,2.193288634324e-07,2.21609672783912e-08,0.0,0.0,66347.7629188134,8209.96334671657,0.0,0.0,0.0,0.0,0.0,218458.353446574,-0.17,1010.958,26.07333333333333,-0.6303692166666667,0.2925,-0.375,-1.22,31.952062863022533,0,0,0,0,0,1,0,0
1968,218458.353446574,0.0,2116.99596444676,9660.59500080926,38788.9232953817,0.0,2.69572176100366e-05,2.94087569903273e-05,4.96062425841608e-05,22924.7051085326,0.0,0.0,124685.099363518,20282.0346079133,0.0,0.0,0.0,0.0,0.0,184391.565122492,-0.4,1009.018,25.863333333333333,-0.5417895966666667,-0.2922499999999999,-0.36,0.0079999999999999,31.57690820409291,0,0,0,0,0,1,0,0
1969,184391.565122492,0.0,4968.43670143304,13934.202324427,1350.56420360344,0.0,669.868047131506,86140.1087622058,51330.1631088867,226.385665918363,0.0,7.62517406486189e-10,15074.1527658751,10697.6835430093,0.0,0.0,0.0,1.14480579293797e-09,0.0,865759.514533286,-2.72,1010.83,27.53,-1.3884037466666663,-2.1115,-0.8574999999999999,-0.516,31.719780758245665,0,0,0,0,0,1,0,0
1970,865759.514533286,0.0,9147.92490703159,83442.9337882092,0.0,0.0,2290.05744378872,91353.3322463138,672473.511216871,0.0,0.0,2.62524719200348e-09,5088.87342001168,1962.88151105747,0.0,0.0,0.0,0.0,0.0,674291.305673819,3.69,1005.734,26.96333333333333,0.2047551033333333,-1.91925,1.1,-1.08,31.6310978718658,0,0,0,0,0,1,0,0
1971,674291.305673819,0.0,2.5714299467464e-08,26639.7072198541,1060.56154503267,0.0,7.45608196401704e-08,118677.086274913,520070.546104353,3.4484031941831e-06,0.0,7843.40452592521,4.87039049382313e-08,1.43313366192182e-07,0.0,0.0,0.0,0.0,0.0,87174.071285159,-2.25,1011.482,25.21333333333333,-0.0711822576666666,-0.64375,-1.3125,-1.27,31.681839409159192,0,0,0,0,0,1,0,0
1972,87174.071285159,0.0,0.0,1.3194560632740102e-09,0.0,0.0,0.0,35190.1466128597,47473.7888034528,1.78107359213406e-09,0.0,0.0,4510.13586884221,1.25348326017719e-09,0.0,0.0,0.0,0.0,0.0,417125.006314853,-4.51,1011.836,25.88,-0.322304651,0.1634999999999999,-1.8425,-1.158,31.62954716895944,0,0,0,0,0,1,0,0
1973,417125.006314853,0.0,2653.71836140932,97506.8810194013,7853.86379608574,0.0002518308313477,0.0,4814.98787861668,293844.575409648,4048.09057734382,0.0002460293762756,0.0,3.75632791667341e-09,6402.88877447561,8.206064973718591e-09,0.0,0.0,0.0,0.0,252194.813153367,-1.62,1009.514,28.27,-0.4380004316666667,0.94825,-0.4875,-1.408,31.752411885048023,0,0,0,0,0,1,0,0
1974,252194.813153367,0.0,1210.67305375856,3369.78261572173,5025.87323738225,0.0,3816.14181994693,127285.038822224,66889.0585368387,2760.40446788406,0.0,486.230509462073,36821.1287551858,4530.4813349625,0.0,0.0,0.0,0.0,0.0,1053797.8024605,1.04,1009.06,24.72,-0.3501739266666667,-0.296,-1.085,-0.126,31.8275206551623,0,0,0,0,0,1,0,0
1975,1053797.8024605,0.0,3598.43890147059,9601.37145104713,1.03634744445765e-08,0.0,0.0041150514000012,0.985516489448215,12168.9357351165,4045.32072590585,0.0,0.757645511168111,745792.847957961,278589.140411939,0.0,0.0,0.0,0.0,0.0,1083587.24995388,-1.84,1010.026,25.95,0.7798425266666666,0.624,-0.595,-1.538,31.967273043162788,0,0,0,0,0,1,0,0
1976,1083587.24995388,0.0,4045.62272461216,75229.3131950221,0.0,0.0,0.0,71034.1837502203,807916.233670052,3442.495114493,0.0,0.0,28354.8229357604,93564.5785637221,0.0,0.0,0.0,0.0,0.0,1096783.00507405,-1.12,1010.094,25.05,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,31.673317617444848,0,0,0,0,0,1,0,0
1977,1096783.00507405,0.0,1111.57367406135,25301.7215071814,887.015611742288,0.0,0.0,0.0065750816644809,863254.686828519,2596.4900809137,0.0,0.0,46130.0749290615,157501.435867489,0.0,0.0,0.0,0.0,0.0,1431831.66939481,3.03,1005.954,27.25333333333333,1.5284769666666669,-1.87675,1.1425,-0.246,31.35712027193895,0,0,0,0,0,1,0,0
1978,1431831.66939481,0.0,15231.3336721392,3.2799491765069e-08,1815.77618917553,128.14740443789,33597.7301883004,4.7053893377783e-06,1231778.49619891,7.44600466825118e-06,0.0,2.27270790944936e-07,61562.1412000931,87718.0445293384,0.0,0.0,0.0,0.0,0.0,1048799.62561347,2.32,1006.492,27.15,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,31.65110269945059,0,0,0,0,0,1,0,0
1979,1048799.62561347,0.0,6032.60467756801,16604.0741026542,1.21585361887587e-08,0.0,0.0,622880.05626241,69.6366241857652,12061.6407165784,0.0,0.0,347527.833855794,43018.8672895066,0.0,0.0,604.912084759761,0.0,0.0,5389939.1688738,-0.99,1010.552,26.56,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,31.791077236631025,0,0,0,0,0,1,0,0
1980,5389939.1688738,0.0,0.0,62380.8344123591,13547.7779884143,0.0,3.05972475377234e-09,190046.542386955,4934293.18419978,7.64943935123092e-09,0.0,3.82465594221543e-09,154757.080823384,34913.7490628905,0.0,0.0,0.0,0.0,0.0,3875793.56709563,1.67,1007.686,27.08333333333333,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,31.5642614364624,0,0,0,0,0,1,0,0
1981,3875793.56709563,0.0,1.15880763941388e-08,16136.1622511056,9.75838012187993e-09,0.0,0.0,21273.9792365081,3422922.56150981,95362.8937858531,0.0,7963.62566408149,203259.642114185,108874.70253407,0.0,0.0,0.0,0.0,0.0,4067177.59329996,5.09,1004.438,26.37333333333333,-0.53494929,-0.5375,0.985,0.862,31.60312337306008,0,0,0,0,0,1,0,0
1982,4067177.59329996,0.0,72863.2049650124,345825.411301185,63770.3176394488,2595.98894958654,9.68270931008743e-10,89106.4176431423,3028330.45357446,57970.4165934087,0.0,0.0,2.90340655514435e-09,406715.382633708,0.0,0.0,0.0,0.0,0.0,2159923.60346095,-3.21,1010.602,26.64,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,31.6152804075782,0,0,0,0,0,1,0,0
1983,2159923.60346095,0.0,22436.2069590502,529083.819648471,133718.047727785,0.0,0.0,430996.667258683,933191.771299763,92537.4152047672,0.0,0.0,11883.0628468104,6076.61251557324,4.28498874291773e-08,0.0,4.0407574041029805e-09,0.0,0.0,1340820.43467096,6.69,1003.46,28.766666666666666,0.2813847666666667,-0.01175,0.815,1.406,31.75786072460573,0,0,0,0,0,1,0,0
1984,1340820.43467096,0.0,30303.8835998973,523064.779439511,1.35704662828151e-07,0.0,0.0,19768.34400461,767683.427626758,4.54544744430436e-08,0.0,0.0,2.64660711400162e-09,3.744068829939331e-09,0.0,0.0,0.0,0.0,0.0,995643.313090766,1.68,1006.28,26.01333333333333,-0.1640481899999999,-0.3995,1.4825,0.116,31.80035350571817,0,0,0,0,0,1,0,0
1985,995643.313090766,0.0,82470.0296336754,101602.148820468,34504.4839765543,0.0,1194.6158651292,250006.004236372,312947.335906828,45525.5038700406,0.0,0.0,167393.190781693,5.615334596734331e-09,0.0,0.0,0.0,0.0,0.0,2379337.92750617,-1.64,1010.006,25.64333333333333,0.170517743,-0.81225,0.3725,0.002,31.674259449119,0,0,0,0,0,1,0,0
